player_tm_id,match_id,date,competition,team,opponent,minutes_played,sub_on_minute,sub_off_minute
578391,tm_2026-01-13_4798808,2026-01-13,CGB,281,762,2,88.0,
578392,tm_2026-01-13_4634272,2026-01-13,La Liga,16,86,67,,67.0
579287,tm_2026-01-13_4634272,2026-01-13,La Liga,16,86,23,67.0,
583189,tm_2026-01-13_4798808,2026-01-13,CGB,762,281,21,69.0,
583255,tm_2026-01-13_4798808,2026-01-13,CGB,281,762,90,,
607223,tm_2026-01-13_4798808,2026-01-13,CGB,281,762,13,77.0,
616894,tm_2026-01-13_4780422,2026-01-13,TRP,141,7088,86,,86.0
624690,tm_2026-01-13_4736148,2026-01-13,CIT,12,416,33,57.0,
635645,tm_2026-01-13_4634275,2026-01-13,La Liga,24,79,90,,
643574,tm_2026-01-13_4634273,2026-01-13,La Liga,39,2036,90,,
659459,tm_2026-01-13_4634272,2026-01-13,La Liga,16,86,67,,67.0
664057,tm_2026-01-13_4799656,2026-01-13,IRQ1,103329,77886,90,,
709974,tm_2026-01-13_4799656,2026-01-13,IRQ1,103329,77886,24,66.0,
742201,tm_2026-01-13_4799992,2026-01-13,CDR,13,897,84,,84.0
743413,tm_2026-01-13_4798808,2026-01-13,CGB,281,762,62,,62.0
754037,tm_2026-01-13_4780423,2026-01-13,TRP,6890,3207,60,,60.0
763079,tm_2026-01-13_4798808,2026-01-13,CGB,281,762,90,,
799993,tm_2026-01-13_4634275,2026-01-13,La Liga,24,79,13,77.0,
844637,tm_2026-01-13_4799992,2026-01-13,CDR,13,897,90,,
881506,tm_2026-01-13_4799656,2026-01-13,IRQ1,103329,77886,90,,
882197,tm_2026-01-13_4799653,2026-01-13,IRQ1,23806,42036,90,,
883111,tm_2026-01-13_4799655,2026-01-13,IRQ1,23805,23804,90,,
893661,tm_2026-01-13_4779928,2026-01-13,CCB,2282,172,90,,
943150,tm_2026-01-13_4744011,2026-01-13,23AF,10830,28642,90,,
945266,tm_2026-01-13_4799654,2026-01-13,IRQ1,13593,94968,90,,
952341,tm_2026-01-13_4799654,2026-01-13,IRQ1,13593,94968,90,,
974374,tm_2026-01-13_4779931,2026-01-13,CCB,1096,3901,55,65.0,
981196,tm_2026-01-13_4779928,2026-01-13,CCB,2282,172,86,,86.0
1066953,tm_2026-01-14_4787469,2026-01-14,NLP,1090,610,72,,72.0
1067904,tm_2026-01-14_4634278,2026-01-14,La Liga,533,18,26,64.0,
1072017,tm_2026-01-14_4780424,2026-01-14,TRP,449,924,89,,89.0
1111589,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,90,,
1119447,tm_2026-01-14_4709402,2026-01-14,SA1,26069,50531,83,,83.0
1132850,tm_2026-01-14_4799658,2026-01-14,IRQ1,21726,91740,90,,
1181852,tm_2026-01-14_4709402,2026-01-14,SA1,26069,50531,90,,
12589,tm_2026-01-14_4649481,2026-01-14,SC1,43,465,90,,
127048,tm_2026-01-14_4799991,2026-01-14,CDR,150,1531,56,,56.0
132098,tm_2026-01-14_4634279,2026-01-14,La Liga,27,3,90,,
1390649,tm_2026-01-14_4634274,2026-01-14,La Liga,23826,60,30,60.0,
144028,tm_2026-01-14_4798809,2026-01-14,CGB,11,631,67,,67.0
148455,tm_2026-01-14_4680842,2026-01-14,AFCN,3672,3499,90,,
153084,tm_2026-01-14_4634279,2026-01-14,La Liga,27,3,90,,
157672,tm_2026-01-14_4634278,2026-01-14,La Liga,533,18,90,,
170895,tm_2026-01-14_4775064,2026-01-14,CPO1,429,3899,81,,81.0
171424,tm_2026-01-14_4709401,2026-01-14,SA1,18487,28844,82,,82.0
17259,tm_2026-01-14_4634279,2026-01-14,La Liga,27,3,90,,
172623,tm_2026-01-14_4680842,2026-01-14,AFCN,3672,3499,81,,81.0
192635,tm_2026-01-14_4634278,2026-01-14,La Liga,18,533,90,,
195736,tm_2026-01-14_4775996,2026-01-14,POPO,1075,3326,77,,77.0
196357,tm_2026-01-14_4634279,2026-01-14,La Liga,27,3,67,,67.0
200512,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,90,,
213268,tm_2026-01-14_4779929,2026-01-14,CCB,9010,3948,69,,69.0
215390,tm_2026-01-14_4783109,2026-01-14,BCP1,1023,221,90,,
223367,tm_2026-01-14_4775994,2026-01-14,POPO,294,720,90,,
223967,tm_2026-01-14_4634279,2026-01-14,La Liga,27,3,90,,90.0
223979,tm_2026-01-14_4634274,2026-01-14,La Liga,23826,60,90,,
224884,tm_2026-01-14_4799312,2026-01-14,GRP,1091,683,90,,
225744,tm_2026-01-14_4649481,2026-01-14,SC1,43,465,74,,74.0
237425,tm_2026-01-14_4680842,2026-01-14,AFCN,3672,3499,90,,
243298,tm_2026-01-14_4802360,2026-01-14,MEX1,4941,4035,65,,65.0
243633,tm_2026-01-14_4799313,2026-01-14,GRP,2672,30120,57,,57.0
248454,tm_2026-01-14_4634276,2026-01-14,La Liga,35,82,90,,
251664,tm_2026-01-14_4709401,2026-01-14,SA1,18487,28844,90,,
265625,tm_2026-01-14_4787475,2026-01-14,NLP,1304,1435,120,,
273000,tm_2026-01-14_4783323,2026-01-14,BRCM,330,103966,90,,
284730,tm_2026-01-14_4620856,2026-01-14,IT1,46,1005,90,,
284857,tm_2026-01-14_4798809,2026-01-14,CGB,631,11,81,,81.0
291200,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,90,,
292534,tm_2026-01-14_4634276,2026-01-14,La Liga,35,82,90,,
300716,tm_2026-01-14_4649485,2026-01-14,SC1,371,1191,90,,
307058,tm_2026-01-14_4799312,2026-01-14,GRP,683,1091,90,,
309400,tm_2026-01-14_4798809,2026-01-14,CGB,11,631,8,82.0,
314678,tm_2026-01-14_4680843,2026-01-14,AFCN,3575,3444,107,,107.0
315969,tm_2026-01-14_4620859,2026-01-14,IT1,6195,130,90,,
316264,tm_2026-01-14_4798809,2026-01-14,CGB,11,631,68,,68.0
318204,tm_2026-01-14_4634274,2026-01-14,La Liga,23826,60,90,,
318528,tm_2026-01-14_4620856,2026-01-14,IT1,46,1005,87,,87.0
320141,tm_2026-01-14_4780398,2026-01-14,TRP,36,44281,90,,
320722,tm_2026-01-14_4680842,2026-01-14,AFCN,3672,3499,9,81.0,
325443,tm_2026-01-14_4798809,2026-01-14,CGB,11,631,82,,82.0
334042,tm_2026-01-14_4799314,2026-01-14,GRP,2441,653,82,,82.0
338424,tm_2026-01-14_4798809,2026-01-14,CGB,11,631,22,68.0,
339332,tm_2026-01-14_4620859,2026-01-14,IT1,6195,130,58,,58.0
339337,tm_2026-01-14_4787472,2026-01-14,NLP,383,404,90,,
340303,tm_2026-01-14_4680842,2026-01-14,AFCN,3672,3499,90,,90.0
340456,tm_2026-01-14_4680843,2026-01-14,AFCN,3575,3444,120,,
340879,tm_2026-01-14_4709401,2026-01-14,SA1,18487,28844,90,,
342405,tm_2026-01-14_4634276,2026-01-14,La Liga,82,35,7,83.0,
344695,tm_2026-01-14_4634279,2026-01-14,La Liga,27,3,23,67.0,
348795,tm_2026-01-14_4799991,2026-01-14,CDR,150,1531,56,,56.0
349570,tm_2026-01-14_4763332,2026-01-14,UAE1,78312,13613,90,,
353583,tm_2026-01-14_4802361,2026-01-14,MEX1,6711,49283,79,,79.0
353922,tm_2026-01-14_4780398,2026-01-14,TRP,36,44281,67,23.0,
355816,tm_2026-01-14_4787469,2026-01-14,NLP,610,1090,81,,81.0
357117,tm_2026-01-14_4799311,2026-01-14,GRP,265,605,90,,
357662,tm_2026-01-14_4798809,2026-01-14,CGB,11,631,82,,82.0
361104,tm_2026-01-14_4787472,2026-01-14,NLP,383,404,45,,46.0
361260,tm_2026-01-14_4634278,2026-01-14,La Liga,533,18,90,,
369081,tm_2026-01-14_4799990,2026-01-14,CDR,418,1532,90,,
371001,tm_2026-01-14_4787469,2026-01-14,NLP,610,1090,90,,
371998,tm_2026-01-14_4799990,2026-01-14,CDR,418,1532,90,,
376514,tm_2026-01-14_4620859,2026-01-14,IT1,6195,130,58,,58.0
377268,tm_2026-01-14_4799658,2026-01-14,IRQ1,21726,91740,90,,
389253,tm_2026-01-14_4649485,2026-01-14,SC1,371,1191,90,,
398073,tm_2026-01-14_4680843,2026-01-14,AFCN,3575,3444,120,,
399162,tm_2026-01-14_4649481,2026-01-14,SC1,43,465,90,,90.0
400960,tm_2026-01-14_4783323,2026-01-14,BRCM,330,103966,90,,
402979,tm_2026-01-14_4709402,2026-01-14,SA1,50531,26069,90,,
404950,tm_2026-01-14_4634274,2026-01-14,La Liga,23826,60,90,,
406625,tm_2026-01-14_4620856,2026-01-14,IT1,46,1005,18,72.0,
410225,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,5,85.0,
416090,tm_2026-01-14_4709402,2026-01-14,SA1,26069,50531,74,,74.0
420931,tm_2026-01-14_4649485,2026-01-14,SC1,371,1191,90,,
423440,tm_2026-01-14_4798809,2026-01-14,CGB,11,631,90,,
42460,tm_2026-01-14_4787472,2026-01-14,NLP,383,404,17,73.0,
431911,tm_2026-01-14_4763332,2026-01-14,UAE1,78312,13613,90,,
433177,tm_2026-01-14_4798809,2026-01-14,CGB,11,631,90,,
433933,tm_2026-01-14_4787472,2026-01-14,NLP,404,383,90,,
434116,tm_2026-01-14_4634278,2026-01-14,La Liga,533,18,64,,64.0
435338,tm_2026-01-14_4798809,2026-01-14,CGB,11,631,90,,
442531,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,90,,
445939,tm_2026-01-14_4680842,2026-01-14,AFCN,3672,3499,90,,
450233,tm_2026-01-14_4799313,2026-01-14,GRP,30120,2672,90,,
46580,tm_2026-01-14_4634278,2026-01-14,La Liga,533,18,90,,
465966,tm_2026-01-14_4680842,2026-01-14,AFCN,3672,3499,45,,46.0
475949,tm_2026-01-14_4649485,2026-01-14,SC1,371,1191,90,,
480692,tm_2026-01-14_4634279,2026-01-14,La Liga,27,3,90,,
480705,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,5,85.0,
487465,tm_2026-01-14_4798809,2026-01-14,CGB,631,11,90,,
490426,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,90,,
495666,tm_2026-01-14_4798809,2026-01-14,CGB,11,631,90,,
496268,tm_2026-01-14_4783109,2026-01-14,BCP1,1023,221,90,,
504087,tm_2026-01-14_4775994,2026-01-14,POPO,294,720,90,,
504153,tm_2026-01-14_4634278,2026-01-14,La Liga,18,533,90,,
512913,tm_2026-01-14_4775994,2026-01-14,POPO,720,294,2,88.0,
51894,tm_2026-01-14_4780398,2026-01-14,TRP,36,44281,90,,
519184,tm_2026-01-14_4775994,2026-01-14,POPO,294,720,90,,
521127,tm_2026-01-14_4680843,2026-01-14,AFCN,3575,3444,84,,84.0
524481,tm_2026-01-14_4709401,2026-01-14,SA1,18487,28844,83,,
532938,tm_2026-01-14_4802361,2026-01-14,MEX1,6711,49283,90,,
533295,tm_2026-01-14_4634276,2026-01-14,La Liga,82,35,73,,73.0
539677,tm_2026-01-14_4649485,2026-01-14,SC1,371,1191,66,,66.0
550580,tm_2026-01-14_4634278,2026-01-14,La Liga,18,533,34,56.0,
561485,tm_2026-01-14_4696939,2026-01-14,MYS1,15831,12363,90,,
563749,tm_2026-01-14_4780398,2026-01-14,TRP,36,44281,90,,
566723,tm_2026-01-14_4634279,2026-01-14,La Liga,27,3,82,,82.0
59016,tm_2026-01-14_4799990,2026-01-14,CDR,418,1532,25,65.0,
594273,tm_2026-01-14_4799313,2026-01-14,GRP,30120,2672,70,,70.0
602324,tm_2026-01-14_4802362,2026-01-14,MEX1,3711,8590,90,,
604008,tm_2026-01-14_4680842,2026-01-14,AFCN,3672,3499,83,,83.0
605268,tm_2026-01-14_4634274,2026-01-14,La Liga,60,23826,25,65.0,
609255,tm_2026-01-14_4802362,2026-01-14,MEX1,3711,8590,90,,
611855,tm_2026-01-14_4775994,2026-01-14,POPO,294,720,83,,83.0
613192,tm_2026-01-14_4634278,2026-01-14,La Liga,18,533,69,,69.0
613725,tm_2026-01-14_4780398,2026-01-14,TRP,36,44281,63,,63.0
620217,tm_2026-01-14_4634278,2026-01-14,La Liga,533,18,90,,
623570,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,85,,85.0
631922,tm_2026-01-14_4709401,2026-01-14,SA1,18487,28844,1,89.0,
654982,tm_2026-01-14_4680843,2026-01-14,AFCN,3575,3444,84,,84.0
658052,tm_2026-01-14_4696939,2026-01-14,MYS1,15831,12363,90,,
668207,tm_2026-01-14_4620856,2026-01-14,IT1,46,1005,3,87.0,
670103,tm_2026-01-14_4775994,2026-01-14,POPO,294,720,16,74.0,
684307,tm_2026-01-14_4775065,2026-01-14,CPO1,2156,829,15,75.0,
702869,tm_2026-01-14_4680843,2026-01-14,AFCN,3575,3444,118,,118.0
708005,tm_2026-01-14_4787473,2026-01-14,NLP,1434,723,78,,78.0
737524,tm_2026-01-14_4680842,2026-01-14,AFCN,3672,3499,90,,
746910,tm_2026-01-14_4634276,2026-01-14,La Liga,82,35,29,61.0,
776890,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,85,,85.0
792380,tm_2026-01-14_4634279,2026-01-14,La Liga,27,3,90,,
802855,tm_2026-01-14_4802361,2026-01-14,MEX1,6711,49283,90,,
827734,tm_2026-01-14_4620856,2026-01-14,IT1,46,1005,56,,56.0
837619,tm_2026-01-14_4802361,2026-01-14,MEX1,6711,49283,68,,68.0
844797,tm_2026-01-14_4783109,2026-01-14,BCP1,1023,221,90,,
861410,tm_2026-01-14_4799990,2026-01-14,CDR,418,1532,90,,
867137,tm_2026-01-14_4620859,2026-01-14,IT1,130,6195,90,,
86784,tm_2026-01-14_4799991,2026-01-14,CDR,150,1531,90,,
876631,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,45,,46.0
888785,tm_2026-01-14_4779929,2026-01-14,CCB,3948,9010,60,,60.0
894914,tm_2026-01-14_4634274,2026-01-14,La Liga,23826,60,30,60.0,
897424,tm_2026-01-14_4634274,2026-01-14,La Liga,23826,60,60,,60.0
900909,tm_2026-01-14_4787472,2026-01-14,NLP,383,404,90,,
901019,tm_2026-01-14_4680843,2026-01-14,AFCN,3575,3444,120,,
901334,tm_2026-01-14_4709402,2026-01-14,SA1,26069,50531,73,,73.0
904802,tm_2026-01-14_4798809,2026-01-14,CGB,631,11,15,75.0,
918969,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,45,46.0,
921995,tm_2026-01-14_4779929,2026-01-14,CCB,9010,3948,90,,
925862,tm_2026-01-14_4787472,2026-01-14,NLP,383,404,90,,
927353,tm_2026-01-14_4634274,2026-01-14,La Liga,60,23826,90,,
93128,tm_2026-01-14_4680842,2026-01-14,AFCN,3499,3672,23,,23.0
1054631,tm_2026-01-15_4793118,2026-01-15,QSL,6297,1230,90,,90.0
111627,tm_2026-01-15_4780411,2026-01-15,TRP,74664,7160,19,71.0,
120205,tm_2026-01-15_4634277,2026-01-15,La Liga,167,89,83,,83.0
124410,tm_2026-01-15_4634277,2026-01-15,La Liga,89,167,82,,82.0
126014,tm_2026-01-15_4780411,2026-01-15,TRP,74664,7160,8,82.0,
1262950,tm_2026-01-15_4796722,2026-01-15,EGLC,7,9219,78,,78.0
1264176,tm_2026-01-15_4793118,2026-01-15,QSL,1230,6297,90,,
1292926,tm_2026-01-15_4703340,2026-01-15,TUN1,22812,3342,25,65.0,
148252,tm_2026-01-15_4620861,2026-01-15,IT1,1025,276,90,,
182906,tm_2026-01-15_4620853,2026-01-15,IT1,5,1047,90,,
182913,tm_2026-01-15_4620853,2026-01-15,IT1,5,1047,90,,
211072,tm_2026-01-15_4802366,2026-01-15,MEX1,1804,1403,90,,
222385,tm_2026-01-15_4793117,2026-01-15,QSL,26091,13509,86,,86.0
232219,tm_2026-01-15_4787471,2026-01-15,NLP,724,468,90,,90.0
237846,tm_2026-01-15_4793117,2026-01-15,QSL,26091,13509,90,,90.0
258923,tm_2026-01-15_4799989,2026-01-15,CDR,131,630,67,,67.0
261503,tm_2026-01-15_4802364,2026-01-15,MEX1,3631,40188,90,,
27992,tm_2026-01-15_4620853,2026-01-15,IT1,5,1047,86,,86.0
293385,tm_2026-01-15_4799989,2026-01-15,CDR,131,630,68,,68.0
298583,tm_2026-01-15_4799994,2026-01-15,CDR,1049,1536,90,,
316934,tm_2026-01-15_4620861,2026-01-15,IT1,1025,276,24,66.0,
336665,tm_2026-01-15_4793117,2026-01-15,QSL,26091,13509,90,,
342878,tm_2026-01-15_4653590,2026-01-15,PO2,6912,2995,18,72.0,
344854,tm_2026-01-15_4802366,2026-01-15,MEX1,1804,1403,90,,
356042,tm_2026-01-15_4802366,2026-01-15,MEX1,1403,1804,90,,
357164,tm_2026-01-15_4620853,2026-01-15,IT1,5,1047,70,,70.0
374954,tm_2026-01-15_4634277,2026-01-15,La Liga,167,89,90,,
375300,tm_2026-01-15_4802365,2026-01-15,MEX1,7633,7055,90,,
381950,tm_2026-01-15_4620853,2026-01-15,IT1,5,1047,86,,86.0
393241,tm_2026-01-15_4787468,2026-01-15,NLP,235,306,83,,83.0
398184,tm_2026-01-15_4799989,2026-01-15,CDR,131,630,68,,68.0
411295,tm_2026-01-15_4799989,2026-01-15,CDR,131,630,23,67.0,
411975,tm_2026-01-15_4799989,2026-01-15,CDR,131,630,90,,
412937,tm_2026-01-15_4787471,2026-01-15,NLP,468,724,60,,60.0
428563,tm_2026-01-15_4620861,2026-01-15,IT1,1025,276,11,79.0,
446106,tm_2026-01-15_4802364,2026-01-15,MEX1,40188,3631,90,,
454567,tm_2026-01-15_4780399,2026-01-15,TRP,114,12388,24,66.0,
464469,tm_2026-01-15_4620861,2026-01-15,IT1,1025,276,90,,
465818,tm_2026-01-15_4802364,2026-01-15,MEX1,3631,40188,23,67.0,
466794,tm_2026-01-15_4799989,2026-01-15,CDR,131,630,5,85.0,
490384,tm_2026-01-15_4620853,2026-01-15,IT1,5,1047,90,,
491616,tm_2026-01-15_4802363,2026-01-15,MEX1,13353,4961,90,,
507341,tm_2026-01-15_4634277,2026-01-15,La Liga,167,89,7,83.0,
561613,tm_2026-01-15_4799989,2026-01-15,CDR,131,630,90,,
580451,tm_2026-01-15_4620853,2026-01-15,IT1,1047,5,60,,60.0
589099,tm_2026-01-15_4793117,2026-01-15,QSL,13509,26091,71,,71.0
608172,tm_2026-01-15_4620853,2026-01-15,IT1,5,1047,4,86.0,
632912,tm_2026-01-15_4793117,2026-01-15,QSL,26091,13509,90,,
659806,tm_2026-01-15_4802365,2026-01-15,MEX1,7633,7055,78,,78.0
683840,tm_2026-01-15_4799989,2026-01-15,CDR,131,630,22,68.0,
748443,tm_2026-01-15_4793117,2026-01-15,QSL,26091,13509,90,,
842420,tm_2026-01-15_4779930,2026-01-15,CCB,58,157,90,,
866995,tm_2026-01-15_4783370,2026-01-15,BRCB,93588,25229,90,,
903611,tm_2026-01-15_4779930,2026-01-15,CCB,58,157,90,,
937958,tm_2026-01-15_4799989,2026-01-15,CDR,131,630,90,,
948294,tm_2026-01-15_4620853,2026-01-15,IT1,1047,5,90,,
962110,tm_2026-01-15_4799989,2026-01-15,CDR,131,630,90,,
100986,tm_2026-01-16_4635166,2026-01-16,FR1,1082,583,3,87.0,
1012564,tm_2026-01-16_4783928,2026-01-16,BRCG,978,63296,85,,85.0
1016015,tm_2026-01-16_4635166,2026-01-16,FR1,1082,583,77,,77.0
1049911,tm_2026-01-16_4699349,2026-01-16,GB21,9251,9262,90,,
1059056,tm_2026-01-16_4800590,2026-01-16,23AF,64232,28642,120,,
1075790,tm_2026-01-16_4703347,2026-01-16,TUN1,9890,4812,90,,
1082993,tm_2026-01-16_4778866,2026-01-16,SFA,124,3015,90,,
1097139,tm_2026-01-16_4635166,2026-01-16,FR1,1082,583,90,,
133179,tm_2026-01-16_4620909,2026-01-16,IT1,800,4172,90,,
136834,tm_2026-01-16_4727222,2026-01-16,AUS1,25580,118373,90,,
137576,tm_2026-01-16_4641319,2026-01-16,BE1,2282,3901,90,,
147051,tm_2026-01-16_4635165,2026-01-16,FR1,1158,162,90,,
156990,tm_2026-01-16_4634283,2026-01-16,La Liga,86,24,90,,
205938,tm_2026-01-16_4620909,2026-01-16,IT1,800,4172,56,,56.0
207061,tm_2026-01-16_4727222,2026-01-16,AUS1,118373,25580,90,,90.0
210009,tm_2026-01-16_4709405,2026-01-16,SA1,27221,32328,90,,
222669,tm_2026-01-16_4793120,2026-01-16,QSL,656,3612,90,,
225083,tm_2026-01-16_4709403,2026-01-16,SA1,8023,7732,90,,
234811,tm_2026-01-16_4648763,2026-01-16,Primeira Liga,336,3268,90,,
236168,tm_2026-01-16_4641319,2026-01-16,BE1,2282,3901,90,,
237658,tm_2026-01-16_4620909,2026-01-16,IT1,4172,800,90,,
242267,tm_2026-01-16_4709403,2026-01-16,SA1,8023,7732,9,81.0,
243856,tm_2026-01-16_4634591,2026-01-16,Ligue 1,38,10,90,,
245537,tm_2026-01-16_4635166,2026-01-16,FR1,1082,583,90,,
255729,tm_2026-01-16_4647575,2026-01-16,ES2,2502,1244,68,,68.0
260859,tm_2026-01-16_4709403,2026-01-16,SA1,8023,7732,90,,
290587,tm_2026-01-16_4634283,2026-01-16,La Liga,24,86,90,,
322065,tm_2026-01-16_4692403,2026-01-16,IT2,1038,20519,90,,
334526,tm_2026-01-16_4635165,2026-01-16,FR1,162,1158,90,,
336646,tm_2026-01-16_4793120,2026-01-16,QSL,656,3612,90,,
346853,tm_2026-01-16_4634283,2026-01-16,La Liga,86,24,90,,
350219,tm_2026-01-16_4635166,2026-01-16,FR1,583,1082,90,,
350347,tm_2026-01-16_4727222,2026-01-16,AUS1,118373,25580,90,,
358504,tm_2026-01-16_4634283,2026-01-16,La Liga,24,86,83,,83.0
363223,tm_2026-01-16_4709403,2026-01-16,SA1,7732,8023,90,,
368891,tm_2026-01-16_4634283,2026-01-16,La Liga,24,86,90,,
405385,tm_2026-01-16_4634283,2026-01-16,La Liga,86,24,90,,
412669,tm_2026-01-16_4648763,2026-01-16,Primeira Liga,336,3268,90,,
430339,tm_2026-01-16_4783928,2026-01-16,BRCG,978,63296,45,46.0,
435772,tm_2026-01-16_4620909,2026-01-16,IT1,800,4172,90,,
455425,tm_2026-01-16_4727222,2026-01-16,AUS1,118373,25580,90,,
482204,tm_2026-01-16_4727222,2026-01-16,AUS1,118373,25580,46,44.0,
496706,tm_2026-01-16_4635165,2026-01-16,FR1,1158,162,90,,
503075,tm_2026-01-16_4620909,2026-01-16,IT1,800,4172,90,,
503770,tm_2026-01-16_4635165,2026-01-16,FR1,162,1158,90,,90.0
51035,tm_2026-01-16_4635478,2026-01-16,FR2,595,1080,90,,
548193,tm_2026-01-16_4648763,2026-01-16,Primeira Liga,336,3268,7,83.0,
548254,tm_2026-01-16_4635166,2026-01-16,FR1,1082,583,90,,
549006,tm_2026-01-16_4648763,2026-01-16,Primeira Liga,336,3268,90,,
550550,tm_2026-01-16_4635166,2026-01-16,FR1,583,1082,14,76.0,
557614,tm_2026-01-16_4635474,2026-01-16,FR2,969,7042,21,69.0,
560423,tm_2026-01-16_4793120,2026-01-16,QSL,656,3612,90,,
569433,tm_2026-01-16_4703345,2026-01-16,TUN1,581,2205,90,,
631923,tm_2026-01-16_4709403,2026-01-16,SA1,7732,8023,72,,72.0
647384,tm_2026-01-16_4778866,2026-01-16,SFA,124,3015,26,64.0,
661171,tm_2026-01-16_4635166,2026-01-16,FR1,583,1082,90,,
677509,tm_2026-01-16_4727222,2026-01-16,AUS1,118373,25580,90,,
691326,tm_2026-01-16_4727222,2026-01-16,AUS1,25580,118373,24,,24.0
691892,tm_2026-01-16_4634283,2026-01-16,La Liga,24,86,90,,
700565,tm_2026-01-16_4647575,2026-01-16,ES2,2502,1244,33,57.0,
708265,tm_2026-01-16_4635166,2026-01-16,FR1,583,1082,27,63.0,
745200,tm_2026-01-16_4635165,2026-01-16,FR1,162,1158,90,,
746695,tm_2026-01-16_4620909,2026-01-16,IT1,800,4172,9,81.0,
799993,tm_2026-01-16_4634283,2026-01-16,La Liga,24,86,7,83.0,
80293,tm_2026-01-16_4635166,2026-01-16,FR1,1082,583,90,,
810092,tm_2026-01-16_4635166,2026-01-16,FR1,583,1082,90,,
822458,tm_2026-01-16_4635165,2026-01-16,FR1,1158,162,75,,75.0
838947,tm_2026-01-16_4669937,2026-01-16,FR3,750,1175,90,,
855015,tm_2026-01-16_4634283,2026-01-16,La Liga,24,86,83,,83.0
861852,tm_2026-01-16_4783112,2026-01-16,BCP1,585,16439,32,58.0,
893661,tm_2026-01-16_4641319,2026-01-16,BE1,2282,3901,39,,
914562,tm_2026-01-16_4635166,2026-01-16,FR1,583,1082,84,,84.0
957461,tm_2026-01-16_4783928,2026-01-16,BRCG,978,63296,90,,90.0
981196,tm_2026-01-16_4641319,2026-01-16,BE1,2282,3901,90,,
983578,tm_2026-01-16_4727222,2026-01-16,AUS1,25580,118373,90,,
1007720,tm_2026-01-17_4639331,2026-01-17,GB2,350,358,45,,46.0
1066953,tm_2026-01-17_4641518,2026-01-17,Eredivisie,1090,1269,67,,67.0
1080301,tm_2026-01-17_4777722,2026-01-17,IRN1,17499,4947,90,,
108354,tm_2026-01-17_4639332,2026-01-17,GB2,1003,990,70,,70.0
108390,tm_2026-01-17_4645875,2026-01-17,ES1,418,3368,90,,
1106187,tm_2026-01-17_4800591,2026-01-17,23AF,33815,35185,120,,
1109358,tm_2026-01-17_4727224,2026-01-17,AUS1,5551,36100,90,,
111455,tm_2026-01-17_4626015,2026-01-17,Premier League,289,873,90,,
113915,tm_2026-01-17_4793121,2026-01-17,QSL,3229,10775,63,,63.0
1178488,tm_2026-01-17_4620911,2026-01-17,IT1,410,46,15,75.0,
125714,tm_2026-01-17_4634287,2026-01-17,La Liga,15,533,60,,60.0
126600,tm_2026-01-17_4639342,2026-01-17,GB2,1123,1112,90,,
1281671,tm_2026-01-17_4793646,2026-01-17,M21C,110457,110451,87,,87.0
128969,tm_2026-01-17_4645875,2026-01-17,ES1,3368,418,90,,
132098,tm_2026-01-17_4634282,2026-01-17,La Liga,27,23826,90,,
132561,tm_2026-01-17_4777722,2026-01-17,IRN1,4947,17499,90,,
1390649,tm_2026-01-17_4634282,2026-01-17,La Liga,23826,27,90,,
139208,tm_2026-01-17_4626012,2026-01-17,Premier League,31,1132,90,,
144028,tm_2026-01-17_4626014,2026-01-17,Premier League,11,703,45,46.0,
148455,tm_2026-01-17_4680844,2026-01-17,AFCN,3672,3444,90,,
153084,tm_2026-01-17_4634282,2026-01-17,La Liga,27,23826,45,,46.0
157672,tm_2026-01-17_4634287,2026-01-17,La Liga,533,15,90,,
161056,tm_2026-01-17_4634282,2026-01-17,La Liga,27,23826,45,46.0,
16306,tm_2026-01-17_4626013,2026-01-17,Premier League,985,281,81,,81.0
168989,tm_2026-01-17_4634288,2026-01-17,La Liga,39,3,90,,
171424,tm_2026-01-17_4709409,2026-01-17,SA1,18487,91427,85,,85.0
17259,tm_2026-01-17_4634282,2026-01-17,La Liga,27,23826,90,,
172623,tm_2026-01-17_4680844,2026-01-17,AFCN,3672,3444,90,,
177476,tm_2026-01-17_4626013,2026-01-17,Premier League,281,985,90,,
187987,tm_2026-01-17_4793121,2026-01-17,QSL,3229,10775,27,63.0,
192565,tm_2026-01-17_4647926,2026-01-17,TR1,141,2832,90,,
192635,tm_2026-01-17_4634289,2026-01-17,La Liga,18,41,90,,
193004,tm_2026-01-17_4634281,2026-01-17,La Liga,16,35,90,,
193082,tm_2026-01-17_4634287,2026-01-17,La Liga,15,533,90,,
196357,tm_2026-01-17_4634282,2026-01-17,La Liga,27,23826,90,,
199316,tm_2026-01-17_4647926,2026-01-17,TR1,141,2832,90,,
